0.601064	0.2	0.134367	0.152174	0.289765	0.613095	0.916667	1	mazda 626	0.568476
0.845745	0.2	0.043928	0.103261	0.140913	0.666667	0.833333	1	datsun 210	0.608457
0.231383	0.6	0.421189	0.646739	0.519422	0.321429	0.666667	0	buick regal sport coupe (turbo)	0.231968
0.271277	1	0.514212	0.429348	0.564786	0.416667	0.75	0	chevrolet malibu classic (sw)	0.28345
0.398936	0.6	0.341085	0.190217	0.396654	0.571429	0.5	0	ford maverick	0.293141
0.106383	1	0.728682	0.701087	0.705132	0.297619	0.25	0	buick century 350	0.114363
0.159574	0.6	0.490956	0.347826	0.600227	0.654762	0.416667	0	amc matador	0.161991
0.106383	1	0.857881	0.782609	0.796428	0.267857	0.166667	0	chrysler newport royal	0.063659
0.773936	0.2	0.054264	0.076087	0.100652	0.642857	0.833333	1	toyota corolla tercel	0.637392
0.212766	0.6	0.245478	0.429348	0.432946	0.333333	0.666667	0.5	volvo 264gl	0.373026
0.18617	1	0.857881	0.728261	0.739155	0.184524	0.583333	0	pontiac grand prix lj	0.181412
0.763298	0.2	0.054264	0.086957	0.123901	0.553571	0.916667	1	toyota tercel	0.655641
0.771277	0.2	0.059432	0.11413	0.108307	0.488095	1	1	datsun 310 gx	0.676875
0.452128	0.2	0.074935	0.157609	0.18486	0.607143	0.583333	1	toyota corolla liftback	0.551059
0.106383	1	0.604651	0.451087	0.441168	0.238095	0.416667	0	ford mustang ii	0.327709
0.319149	0.6	0.338501	0.23913	0.293451	0.416667	0	0	amc gremlin	0.249866
0.159574	1	0.932817	0.826087	0.773462	0.119048	0	0	ford galaxie 500	0.070587
0.505319	0.2	0.100775	0.217391	0.241282	0.446429	0.5	0.5	fiat 131	0.483048
0.468085	0.2	0.21447	0.206522	0.289765	0.5	0.916667	0	buick skylark	0.47776
0.172872	1	0.728682	0.673913	0.723561	0.202381	0.583333	0	chevrolet monte carlo landau	0.170781
0.159574	1	0.609819	0.565217	0.646158	0.267857	0.166667	0	amc matador (sw)	0.187297
0.651596	0.2	0.21447	0.23913	0.267366	0.309524	0.75	0	pontiac phoenix	0.526339
0.593085	0.2	0.134367	0.157609	0.263397	0.565476	0.833333	1	mazda 626	0.57504
0.37234	1	0.728682	0.429348	0.648426	0.559524	0.75	0	cadillac eldorado	0.254942
0.159574	0.6	0.470284	0.141304	0.438049	0.684524	0.416667	0	ford maverick	0.28175
0.553191	0.2	0.054264	0.086957	0.065778	0.434524	0.833333	0.5	vokswagen rabbit	0.640073
0.276596	1	0.645995	0.51087	0.601644	0.309524	0.666667	0	dodge diplomat	0.26997
0.771277	0.2	0.059432	0.11413	0.099802	0.416667	1	1	honda civic	0.643587
0.797872	0.2	0.046512	0.097826	0.074284	0.5	0.916667	0	plymouth champ	0.576577
0.292553	0.6	0.22739	0.413043	0.338531	0.327381	0.25	1	toyota mark ii	0.240312
0.585106	0.2	0.020672	0.032609	0.010207	0.505952	0.333333	1	toyota corona	0.573607
0.585106	0.2	0.007752	0.103261	0.045364	0.654762	0.083333	1	toyota corolla 1200	0.534705
0.292553	0.2	0.074935	0.228261	0.188829	0.654762	0.25	1	toyota carina	0.465203
0.478723	0.2	0.074935	0.228261	0.146583	0.386905	0	1	datsun pl510	0.467449
0.239362	0.6	0.405685	0.266304	0.615821	0.654762	0.416667	0	plymouth fury	0.241162
0.199468	1	0.731266	0.5	0.66402	0.309524	0.75	0	mercury grand marquis	0.276381
0.718085	0.2	0.134367	0.228261	0.155089	0.386905	1	1	nissan stanza xe	0.647738
0.452128	0.2	0.139535	0.184783	0.237596	0.505952	0.333333	0	ford pinto	0.345836
0.106383	1	0.728682	0.538043	0.692373	0.238095	0.5	0	chevy c10	0.232167
0.228723	0.6	0.405685	0.211957	0.525092	0.511905	0.916667	0	chrysler lebaron salon	0.395506
0.664894	0.2	0.113695	0.228261	0.221718	0.595238	1	0	chevrolet cavalier 2-door	0.471051
0.159574	1	0.604651	0.456522	0.76042	0.410714	0.583333	0	mercury cougar brougham	0.194401
0.132979	1	0.645995	0.565217	0.703998	0.297619	0.083333	0	plymouth fury iii	0.158824
0.406915	0.2	0.21447	0.23913	0.394103	0.720238	0.833333	0	amc concord	0.274715
0.930851	0.2	0.074935	0.032609	0.146583	0.988095	1	0.5	vw pickup	0.536213
0.37234	0.2	0.074935	0.043478	0.181741	0.922619	0.166667	0.5	volkswagen type 3	0.420448
0.585106	0.2	0.131783	0.195652	0.313864	0.678571	1	0	chevy s-10	0.435295
0.106383	1	0.96124	0.918478	0.885172	0.178571	0.25	0	chrysler new yorker brougham	0.023626
0.242021	0.6	0.490956	0.402174	0.509498	0.422619	0.666667	0	amc concord d/l	0.323143
0.585106	0.2	0.028424	0.11413	0.109725	0.47619	0.333333	0.5	fiat x1.9	0.532041
0.62234	0.2	0.100775	0.141304	0.191948	0.535714	0.833333	1	honda accord	0.660369
0.744681	0.2	0.043928	0.103261	0.102637	0.678571	0.916667	1	datsun 210 mpg	0.627463
0.37234	0.2	0.186047	0.201087	0.290899	0.535714	0.416667	0	ford pinto	0.331902
0.159574	0.6	0.470284	0.293478	0.488517	0.535714	0.333333	0	chevrolet nova	0.270748
0.638298	0.2	0.059432	0.038043	0.051602	0.565476	0.416667	1	honda civic cvcc	0.688195
0.25266	1	0.754522	0.565217	0.659768	0.297619	0.75	0	chrysler lebaron town @ country (sw)	0.257741
0.132979	1	0.96124	0.918478	0.76524	0.029762	0	0	plymouth fury iii	0.090493
0.239362	1	0.645995	0.565217	0.51687	0.178571	0	0	plymouth satellite	0.217099
0.452128	0.2	0.077519	0.23913	0.18486	0.446429	0.25	0.5	fiat 124 sport coupe	0.457101
0.484043	0.2	0.18863	0.13587	0.447122	1	0.75	0.5	peugeot 504	0.359467
0.531915	0.2	0.056848	0.130435	0.091863	0.369048	0.5	0.5	vw rabbit	0.856663
0.425532	0.6	0.29199	0.347826	0.377658	0.5	1	0	buick century limited	0.390053
0.611702	0.2	0.007752	0.103261	0.063227	0.77381	0.333333	1	toyota corolla 1200	0.535838
0.132979	1	0.604651	0.494565	0.688687	0.386905	0.25	0	ford gran torino	0.153046
0.345745	0.2	0.103359	0.26087	0.217182	0.505952	0.25	1	datsun 610	0.479074
0.478723	0.2	0.074935	0.228261	0.138078	0.505952	0.166667	1	toyota corolla 1600 (sw)	0.505183
0.265957	0.2	0.136951	0.358696	0.355826	0.446429	0.25	0.5	volvo 144ea	0.356018
0.558511	0.2	0.077519	0.119565	0.153672	0.505952	0.666667	0	chevrolet chevette	0.578205
0.468085	1	0.728682	0.320652	0.598809	0.654762	0.916667	0	oldsmobile cutlass ls	0.318503
0.18617	1	0.645995	0.565217	0.730649	0.297619	0.5	0	dodge coronet brougham	0.181266
0.396277	0.2	0.131783	0.277174	0.224553	0.410714	0.666667	1	datsun 200-sx	0.551856
0.398936	0.2	0.170543	0.271739	0.308761	0.327381	0.416667	1	toyota corona	0.442786
0.106383	1	0.857881	0.565217	0.808336	0.238095	0.25	0	chevrolet caprice classic	0.137235
0.106383	1	0.604651	0.456522	0.639921	0.416667	0.5	0	ford f108	0.22538
0.079787	1	1	0.972826	0.946413	0.178571	0.25	0	buick electra 225 custom	-0.014533
0.478723	0.2	0.186047	0.217391	0.333711	0.452381	1	0	ford mustang gl	0.477792
